id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
348714,Elegant Victorian Studio ,78610,George,,Haight Ashbury,37.77306533127567,-122.44293332662133,Private room,200,3,172,2015-10-22,3.97,1,343
7858587,Haight Ashbury Experience Room L,1032643,Josh,,Haight Ashbury,37.770334672910096,-122.44827169788176,Private room,96,2,8,2015-10-26,3.69,6,277
896938,Cole Valley Charm!,4401321,Beth,,Haight Ashbury,37.763747659203794,-122.4496131762221,Private room,77,1,154,2015-10-14,4.57,2,342
265925,"Your Own Private, Cozy Room in Flat",1131370,Gina,,Haight Ashbury,37.77278071912645,-122.44718706636412,Private room,99,1,25,2015-10-18,0.76,2,270
1101323,Private room on Haight and Ashbury,6050254,Adam,,Haight Ashbury,37.77124707875091,-122.44552189869404,Private room,100,2,16,2015-10-28,0.58,1,359
2217557,"Haight Street, San Francisco",11313326,Yu-Wei,,Haight Ashbury,37.77208504855176,-122.44353848452774,Private room,85,2,75,2015-09-12,4.46,1,18
4227441,Private Room Bath & Entrance,8812791,Maria,,Haight Ashbury,37.765668701186506,-122.45278428524048,Private room,139,2,51,2015-10-14,3.90,2,56
6730006,"Bright, Beautiful Bedroom",15655787,Kelsey,,Haight Ashbury,37.77222827971117,-122.45172380914306,Private room,65,14,1,2015-07-21,0.29,1,121
449539,Spencer House -Lil'Queen Anne Room,1877737,Cami And Carol,,Haight Ashbury,37.77002678324336,-122.44119382488921,Private room,165,3,101,2015-10-13,2.39,5,346
5320351,Cozy Private Room in NOPA Edwardian,4730499,Maryam,,Haight Ashbury,37.774748258642305,-122.44211950473496,Private room,85,1,6,2015-09-27,2.07,1,41
3122882,Friendly Inviting Room in NOPA,10354038,Kara,,Haight Ashbury,37.77566960624119,-122.44607636391294,Private room,140,1,61,2015-10-28,3.48,1,250
332781,Lovely Private Space in Music Room ,1131370,Gina,,Haight Ashbury,37.77428056581506,-122.44735948944418,Private room,85,1,30,2015-10-04,1.09,2,349
8155106,Ashbury Heights Elegant Flat,20856424,James,,Haight Ashbury,37.76731364904521,-122.44579721856223,Private room,175,1,6,2015-10-26,3.21,1,364
611132,"Cozy, Quaint & Quiet SF Apartment",3030210,Scott,,Haight Ashbury,37.774375826695,-122.44856806298156,Entire home/apt,110,2,151,2015-10-24,4.51,1,206
166771,DOWNEY STREET - Victorian Flat,794467,Patti,,Haight Ashbury,37.76832969611215,-122.44854407228055,Entire home/apt,195,3,98,2015-10-29,1.92,1,316
1074231,Victorian Living in San Francisco,5909809,Purvi,,Haight Ashbury,37.77450042525902,-122.4474749594541,Entire home/apt,145,2,39,2015-10-26,1.29,1,314
2738331,1 bdrm Haight Ashbury apt w/ garden,14011603,Flip,,Haight Ashbury,37.768516435474766,-122.44940115085839,Entire home/apt,195,3,40,2015-10-24,2.56,1,313
3138935,"Secluded 2BR Garden Apt, Central SF",5391643,Dan,,Haight Ashbury,37.77424379163388,-122.45159028120091,Entire home/apt,250,2,49,2015-10-12,2.83,1,353
7933365,4BR2BA home by Golden Gate Park,41754401,Naoko,,Haight Ashbury,37.77324466960769,-122.43956858166977,Entire home/apt,490,3,1,2015-10-14,1,1,355
501770,"Modern, High End, New Construction ",2475480,Arthur,,Haight Ashbury,37.77166154671203,-122.43826179823212,Entire home/apt,220,1,94,2015-10-19,2.30,4,302
9119233,Sunny Historic Haight Bungalow,13247014,Gagan,,Haight Ashbury,37.77127703549166,-122.43860295108868,Entire home/apt,175,1,0,,,1,50
6855106,A Dapper Abode> Oracle primed,22890047,Danielle,,Haight Ashbury,37.77167691680478,-122.44221965627679,Entire home/apt,174,2,5,2015-10-28,3.95,2,332
503362,"Million Dollar Penthouse, Remodeled",2475480,Arthur,,Haight Ashbury,37.77244099922147,-122.43788819427749,Entire home/apt,350,1,98,2015-10-29,2.40,4,310
2854817,"Haight-Ashbury, The Flat with a Cat",10143392,Ksusha,,Haight Ashbury,37.77005875531145,-122.45012534738092,Entire home/apt,160,3,9,2015-07-06,0.51,1,267
288380,Sunny Top Floor Family Apt - 3 bdr,406508,Inke,,Haight Ashbury,37.77288222038057,-122.43994564719324,Entire home/apt,420,5,0,,,2,324
8933606,Haight/Castro + Big Deck with View,370518,Brent,,Haight Ashbury,37.77035200796115,-122.43804113573846,Private room,99,1,0,,,1,8
8844548,The Carriage House,46316665,Allen,,Haight Ashbury,37.771777722550944,-122.44541021743281,Entire home/apt,197,1,5,2015-10-26,5,1,3
9186305,Charming Golden Gate Park Home,5317770,Clifton,,Haight Ashbury,37.76906569797365,-122.4518144188966,Entire home/apt,220,3,0,,,1,16
5480080,Modern 1BD private apartment,7628795,Michael And Novita,,Haight Ashbury,37.77548744458475,-122.43834913661115,Entire home/apt,249,3,3,2015-09-05,0.54,2,0
2825966,Beautiful Cole Valley Garden Studio,81592,John,,Haight Ashbury,37.76464890571698,-122.44847984237545,Entire home/apt,169,5,21,2015-10-25,1.46,1,340
6884320,Charming Haight/Ashbury Victorian,35673371,Laura,,Haight Ashbury,37.76801579255485,-122.45013797307693,Entire home/apt,165,2,14,2015-10-11,3.13,1,7
1947404,Sunny Cole Valley getaway,2724873,Henry,,Haight Ashbury,37.76786989393717,-122.45091371195632,Entire home/apt,170,2,23,2015-09-05,1.11,1,34
4638571,Cozy Room in the Eclectic Haight,9036130,Izzy,,Haight Ashbury,37.76961042535877,-122.4523057579473,Private room,145,3,0,,,1,319
8119550,"Indulgent Victorian, The ❤ Of SF",22890047,Danielle,,Haight Ashbury,37.77184933146392,-122.44029505526281,Entire home/apt,277,2,4,2015-10-24,2.73,2,340
2965351,2 BR Cole Valley Flat,15130772,Lora,,Haight Ashbury,37.762502172387556,-122.44936000843806,Entire home/apt,220,2,16,2015-10-11,0.98,1,10
8904701,Grand Modern Gallery Home,40963718,Blythe,,Haight Ashbury,37.76407865537861,-122.44925614988814,Entire home/apt,2000,3,0,,,1,23
4729656,1BR in NOPA near Haight & Alamo Sq,4168170,Oscar,,Haight Ashbury,37.7743342037183,-122.44164587359619,Entire home/apt,150,2,0,,,1,0
6748152,"Charming, sunny room!",4870160,Zach,,Haight Ashbury,37.77197158733085,-122.44141601014492,Private room,84,1,0,,,1,120
6704875,"USF, Panhandle 2 Bedroom One Bath",3503605,Joe,,Haight Ashbury,37.773248170157046,-122.44695526666708,Entire home/apt,350,7,0,,,1,350
3569485,Charming Victorian - Haight Ashbury,17929095,Anna,,Haight Ashbury,37.76740848837244,-122.44872851537423,Entire home/apt,200,3,20,2015-10-31,1.30,1,347
8145173,Quiet Refuge Near UCSF (Parnassus),237745,Colin,,Haight Ashbury,37.76350364788229,-122.45161677906071,Private room,80,1,2,2015-10-19,2,2,354
5846018,BEAUTIFUL 3 BR Apt in Cole Valley,17529757,Neha,,Haight Ashbury,37.766491975747414,-122.44813424841755,Private room,100,14,0,,,1,189
6289857,Former b&b in the heart of S.F.,23942099,Robert & Michael,,Haight Ashbury,37.76233647395773,-122.4466315331244,Private room,125,2,10,2015-10-24,1.74,5,365
5538737,Cozy bedroom in sunny victorian.,16548239,Mike,,Haight Ashbury,37.76298136293358,-122.44914615780121,Private room,100,1,1,2015-10-02,0.94,2,12
4183994,Modern Classic Apt. in Cole Valley,237745,Colin,,Haight Ashbury,37.764385401330074,-122.45168509565451,Private room,95,1,3,2015-09-28,0.24,2,350
3006861,2 bedroom in great SF neighborhood,4165887,Edward,,Haight Ashbury,37.76408116967648,-122.45049589999788,Entire home/apt,250,3,4,2015-02-08,0.27,1,239
6934361,Spacious 3 Bd Cole Valley Edwardian,6829041,Marjorie,,Haight Ashbury,37.76418841042636,-122.44953241379591,Entire home/apt,400,1,2,2015-07-08,0.48,1,107
91957,Sunny SF Flat with 5*s 15% Tax Incd,495796,Wayne,,Haight Ashbury,37.761935772488144,-122.4492861428232,Entire home/apt,300,3,47,2015-10-26,0.94,1,313
3133266,Luxe Modern Cole Valley Victorian ,837274,Jay And Tina,,Haight Ashbury,37.76892227717711,-122.44823847468754,Entire home/apt,600,5,12,2015-10-04,0.73,3,143
1280637,Fabulous Designer Cole Valley Flat,1501937,Thorina,,Haight Ashbury,37.76517668165692,-122.44937230523952,Entire home/apt,275,2,5,2015-05-15,0.18,1,270
6414298,Great Home 15 min to Union Square,33455389,Haley,,Haight Ashbury,37.76634512047801,-122.450402361698,Entire home/apt,90,2,1,2015-08-02,0.32,1,144
130565,Large flat in Cole Valley (w/cat),642739,Margaret,,Haight Ashbury,37.76570437020918,-122.44858497595678,Entire home/apt,275,5,5,2013-08-18,0.10,1,121
3757966,Cozy Quiet Gorgeous Cole Valley Apt,17088398,Margaret,,Haight Ashbury,37.76334406836363,-122.45027534819278,Entire home/apt,200,2,11,2014-12-14,0.73,1,304
5204426,"4 BR, 2.5BA Family Friendly Home",17130018,Erik,,Haight Ashbury,37.76465334106541,-122.45256807505989,Entire home/apt,600,3,1,2015-07-26,0.30,1,167
7519084,Charming Cole Valley 1BR Apartment,1558459,Mathieu,,Haight Ashbury,37.766650352487154,-122.45138338121171,Entire home/apt,140,5,1,2015-09-19,0.67,1,89
783149,Chic Modern Cole Valley Apartment ,4111317,Arnold & Amy,,Haight Ashbury,37.766876784236295,-122.44727899277524,Entire home/apt,240,3,113,2015-10-06,3.60,1,348
4508644,Sunny 2 Bedroom in the Haight,2341112,Griffin,,Haight Ashbury,37.769219919464035,-122.44793589035928,Entire home/apt,225,5,19,2015-07-28,1.75,1,122
7788825,Charming Edwardian house with yard,40988972,Jennifer,,Haight Ashbury,37.76130059189433,-122.4514570620686,Entire home/apt,250,7,0,,,1,58
6451098,3 rooms in ex-b&b in the ❤️ of S.F.,23942099,Robert & Michael,,Haight Ashbury,37.7609047888466,-122.44672820461213,Entire home/apt,350,2,3,2015-07-28,0.71,5,365
5960738,Historic Sunny Cole Valley Flat,27513654,Steve,,Haight Ashbury,37.76620171408051,-122.4525132937216,Entire home/apt,480,2,3,2015-08-19,0.54,1,346
2407150,Modern Apt in Cole Valley,10073905,Bixby,,Haight Ashbury,37.759338987380836,-122.45027711586049,Entire home/apt,10000,3,4,2014-09-15,0.25,1,365
1203526,In the heart of Haight/Ashbury # 3,4677165,Ashirvadam,,Haight Ashbury,37.771390923410095,-122.44729485341784,Private room,99,1,90,2015-10-26,3.13,6,334
8762798,Clean + Quiet + Convenient,13779613,Kenneth,,Haight Ashbury,37.770440937634206,-122.4505529766122,Private room,120,1,3,2015-10-27,3,1,142
2570105,1 clean bedroom @ Haight-Ashbury,13158240,Lotti,,Haight Ashbury,37.77303803031857,-122.4454243669676,Private room,129,7,11,2015-09-21,0.67,1,273
8428014,Elegant Room in Victorian Mansion,1860098,Andrew,,Haight Ashbury,37.77211644491381,-122.44943481841335,Private room,180,1,2,2015-09-27,1.30,1,365
5196142,Top Floor Room with Private Balcony,26881263,Paul & Zineb,,Haight Ashbury,37.7741686645625,-122.44559721627344,Private room,125,2,15,2015-09-28,2.02,1,146
7763272,Haight Ashbury Castle,3116971,Missa,,Haight Ashbury,37.77066911311446,-122.4454240712056,Private room,90,3,0,,,1,59
7518636,Nice & Quiet Room in Haight Ashbury,39397801,Jasmine,,Haight Ashbury,37.77126490094874,-122.45121766622476,Private room,71,2,1,2015-08-07,0.34,1,0
581662,SF Victorian in vibrant Haight,2365479,Ilana,,Haight Ashbury,37.773777895785656,-122.44882251151571,Private room,120,2,11,2015-08-10,0.28,1,365
4663440,Modern Victorian in Nopa!,4412531,Melly,,Haight Ashbury,37.77208703078641,-122.44861810681904,Private room,187,2,0,,,1,365
2272343,Gorgeous Large Victorian NOPA Home ,11601787,Rob,,Haight Ashbury,37.774224885223866,-122.44628377412354,Entire home/apt,425,3,30,2015-10-19,1.43,2,319
4966389,Beautiful 2 Bbdm Victorian Flat,1399188,Tana,,Haight Ashbury,37.77385629779847,-122.4466741095042,Entire home/apt,225,5,2,2015-08-23,0.53,1,83
4173531,"Studio apt, great neighborhood, cat",11601787,Rob,,Haight Ashbury,37.77408960646288,-122.44559081585302,Entire home/apt,150,4,3,2015-10-11,0.23,2,41
6202483,Cozy 1BD in Haight Ashbury,31079910,David,,Haight Ashbury,37.770661814504244,-122.44741138467703,Entire home/apt,100,3,0,,,1,160
3693782,Across from GG Park.Walk EVERYWHERE,9270849,Neela,,Haight Ashbury,37.774266949371174,-122.44680808054349,Entire home/apt,425,1,7,2015-01-15,0.45,2,365
3333870,Cole Valley Smart and Stylish Suite,16831526,Nancy,,Haight Ashbury,37.76335310048996,-122.44776358057477,Private room,150,2,50,2015-10-24,3.01,1,330
5632516,Spacious room in vibrant Haight,4345752,Andrew,,Haight Ashbury,37.76959527400872,-122.4453830630193,Private room,100,3,2,2015-04-04,0.27,1,238
12042,Sunny/Sunset view room,21994,Aaron,,Haight Ashbury,37.76870562424544,-122.44730923886064,Private room,95,7,5,2015-10-18,0.16,6,365
8634418,Spacious Private Room in the Haight,37505101,Steven,,Haight Ashbury,37.7683003442574,-122.44378439939777,Private room,125,2,1,2015-10-04,1,1,365
3758015,Furnished room in condo,13236139,Mike & Shirley,,Haight Ashbury,37.77288788944471,-122.43847663511721,Private room,150,2,19,2015-10-02,1.26,2,354
1864121,Beautiful& Warm Apt + Amazing View,9720765,Faye,,Haight Ashbury,37.76978720244858,-122.4387894890919,Entire home/apt,275,2,53,2015-10-13,2.18,1,354
3068909,Page Street Retreat,13112056,Tor,,Haight Ashbury,37.76994376833676,-122.44889175723341,Entire home/apt,230,4,66,2015-10-29,3.81,1,264
4379621,Elegant apartment in Haight-Ashbury,22740583,Greg,,Haight Ashbury,37.770000067290745,-122.44813676834384,Entire home/apt,211,2,39,2015-10-24,3.55,1,337
8036268,Spacious 2 Bed/2 Bath Condo in NoPa,2578124,Bret,,Haight Ashbury,37.76955333053898,-122.43817059411192,Entire home/apt,349,1,2,2015-10-05,0.91,1,70
2736358,Garden Retreat steps from Haight St,8638224,Sara,,Haight Ashbury,37.767464651512164,-122.44482720597567,Entire home/apt,180,2,99,2015-10-28,5.51,1,206
466678,Haight Hideaway on a quiet street!,2285814,Justin & Mandy,,Haight Ashbury,37.76768979127914,-122.44628470002009,Entire home/apt,250,1,10,2015-10-18,0.37,1,277
1208928,Huge Pad! Cole Valley-Upper Haight,739859,Jeff,,Haight Ashbury,37.76771661003062,-122.44887900961612,Entire home/apt,390,3,29,2015-10-09,1.06,1,250
8761630,Bohemian Victorian Writer's Flat,2017539,Amanda,,Haight Ashbury,37.7699439463984,-122.447775972677,Entire home/apt,150,1,0,,,1,3
7361644,"Grand Haight 4BR Victorian, Parking",38201935,Joe,,Haight Ashbury,37.76917609714161,-122.44458585671573,Entire home/apt,599,1,3,2015-09-18,1.45,2,326
571042,Darling View Artist's Cottage in SF,1550529,Shannon,,Haight Ashbury,37.768101414488996,-122.43972462971016,Entire home/apt,795,6,4,2012-10-17,0.10,1,18
2679262,Charming 2 BD in Cole Valley,1171851,Regan,,Haight Ashbury,37.7695904662507,-122.44436302144813,Entire home/apt,250,2,21,2015-08-27,1.14,2,10
1467352,"3-BR Apt. in San Francisco, CA!",841904,Jake,,Haight Ashbury,37.76857820349938,-122.44075599718772,Entire home/apt,375,1,10,2015-09-19,0.37,1,363
4766073,The Red Victorian,24589384,Brittany,,Haight Ashbury,37.76974929385175,-122.45028870762319,Private room,100,1,3,2015-01-01,0.29,1,303
8549356,"Close to everything, cozy and comfy",13542886,Rachel,,Haight Ashbury,37.76900138210576,-122.45143852920766,Private room,115,1,0,,,1,362
1569288,2 Bedroom GG Park & Haight Ashbury,7173175,Minnie,,Haight Ashbury,37.76828796108389,-122.45319597206434,Entire home/apt,350,3,53,2015-10-25,2.02,3,68
4572674,Beautiful Edwardian Top Floor Flat,23702761,Colm And Monica,,Haight Ashbury,37.77257166967358,-122.44348216993129,Entire home/apt,250,3,14,2015-06-07,1.23,1,302
8870179,Large 1 bedroom Apartment,46429314,Daniyar,,Haight Ashbury,37.773587135430276,-122.4436631175307,Entire home/apt,205,1,0,,,1,360
3626598,Large apartment in the Upper Haight,8900868,John,,Haight Ashbury,37.772895437857336,-122.4448355190087,Entire home/apt,115,2,7,2014-11-05,0.46,1,331
43778,Lyon's Den,127367,Annette,,Haight Ashbury,37.77271620117503,-122.44083686596025,Entire home/apt,175,18,7,2014-10-02,0.11,15,365
1605483,"Cozy Blue Room: Haight, Central SF!",1125797,Siobhann,,Haight Ashbury,37.765510456787375,-122.44945962848026,Private room,116,2,51,2015-10-14,2.41,1,359
5340544,Amazing Haight Ashbury Victorian,27675988,Alix & Olivier,,Haight Ashbury,37.77063226035113,-122.4427606759655,Entire home/apt,300,3,6,2015-08-17,0.90,1,230
64846,1 BR Queen Anne Victorian (Haight),69245,Katherine,,Haight Ashbury,37.77056379057769,-122.44512358933737,Entire home/apt,150,3,44,2015-07-09,0.75,1,246
5685131,Spacious Haight Apartment,19484891,H & Z,,Haight Ashbury,37.773039011445746,-122.43858977158716,Entire home/apt,139,2,17,2015-10-13,2.48,1,35
8584491,Quiet Room with View - Duboce Park,2559337,Brian,,Haight Ashbury,37.769077421901784,-122.43664336170482,Private room,150,1,0,,,1,9
7546229,Centrally Located SF Pied a Terre,8974199,Peter And Tim,,Haight Ashbury,37.76060517824828,-122.45002522440413,Entire home/apt,299,2,1,2015-09-29,0.86,1,287
6290098,Apt. in ex-b&b in the ❤️ of S.F.,23942099,Robert & Michael,,Haight Ashbury,37.76219110652481,-122.44834937109863,Entire home/apt,300,2,14,2015-10-05,2.47,5,365
8781629,Ashbury Heights Studio with Deck,18069846,Renee,,Haight Ashbury,37.76807541407128,-122.44520558221593,Entire home/apt,170,1,0,,,1,7
1768239,Stunning Views2 near Haight&Castro!,3685746,,,Haight Ashbury,37.763572241533815,-122.44581171218334,Entire home/apt,190,30,31,2015-08-17,1.24,2,302
1309496,Grand Edwardian Flat in Trendy NOPA,7118153,Roy,,Haight Ashbury,37.77600612631064,-122.44116300471593,Entire home/apt,250,3,6,2015-08-31,0.27,1,85
6749830,2 BR Home in San Francisco,35340793,Monica,,Haight Ashbury,37.760843841522544,-122.4494054564239,Entire home/apt,260,4,6,2015-08-28,1.43,1,124
8923732,Intentional Modern Community House,46663375,Sasha,,Haight Ashbury,37.76982866183632,-122.44482551616683,Private room,120,1,0,,,1,363
269463,Elegant Victorian Flat in Haight ,1244308,Lawrence,,Haight Ashbury,37.76782012336929,-122.453275011038,Entire home/apt,192,2,64,2015-10-08,1.33,1,320
4550232,Haight / Ashbury Heights View Apt.,1586222,D,,Haight Ashbury,37.764528480831224,-122.4475146892158,Entire home/apt,155,4,4,2015-09-06,0.34,1,191
4061312,Large House in Awesome Cole Valley,5240472,,,Haight Ashbury,37.765499383967224,-122.45086887244838,Entire home/apt,650,31,16,2015-07-19,1.29,2,286
6955466,By Golden Gate park 4BR2BA,22845264,Jason,,Haight Ashbury,37.773228764959406,-122.44225622014746,Entire home/apt,495,3,6,2015-10-13,2.31,2,315
8071493,Amazing Cole Valley/Haight Flat -F,1191853,Steve,,Haight Ashbury,37.76914447733892,-122.44958490881855,Private room,90,1,2,2015-09-14,1.03,2,358
4061075,Awesome Edwardian Flat @ the Haight,21064683,Alex,,Haight Ashbury,37.76997922777256,-122.44500349643106,Entire home/apt,399,3,49,2015-10-18,3.68,1,292
5863297,Classic 3 Bedroom in Haight-Ashbury,126122,Alex,,Haight Ashbury,37.769149988049264,-122.44570754973624,Entire home/apt,250,7,5,2015-08-25,1.35,1,51
449532,Spencer House - Garden Room ,1877737,Cami And Carol,,Haight Ashbury,37.771394844957776,-122.44050434860561,Private room,195,3,80,2015-10-19,1.90,5,348
130775,Emergency happy Weekly room-sink/tv,21994,Aaron,,Haight Ashbury,37.76608594076294,-122.45126197318658,Private room,69,7,7,2015-09-26,0.17,6,365
10828,Haight - Buena Vista Park 1BR,38836,Bernat,,Haight Ashbury,37.76972508495136,-122.43877984647779,Entire home/apt,171,3,15,2015-09-28,0.46,28,267
8353187,Private Room near Golden Gate Park,1407663,Tamiz,,Haight Ashbury,37.76896853579346,-122.45049320782272,Private room,500,3,0,,,2,24
9119974,Luxury Corner Condo  in NOPA,667090,Edward,,Haight Ashbury,37.77304647662673,-122.43910982418612,Entire home/apt,400,3,0,,,1,179
10820,Haight Buena Vista Park Garden 3BR,38836,Bernat,,Haight Ashbury,37.771873721790115,-122.43859113023433,Entire home/apt,282,3,33,2015-10-30,0.45,28,277
126046,SF Victorian With Skyline Views ,625762,,,Haight Ashbury,37.7681347587221,-122.44493597270328,Entire home/apt,295,30,74,2015-09-18,1.47,2,365
5632672,4 BR Victorian near Haight/Ashbury,7249327,Judith,,Haight Ashbury,37.77111583925758,-122.44871663212074,Private room,400,3,2,2015-04-11,0.28,2,306
2585167,Beautiful flat in SF,13236139,Mike & Shirley,,Haight Ashbury,37.77267633075199,-122.4396098373431,Entire home/apt,200,2,6,2015-10-05,0.41,2,9
7664209,Clean Private Room in NOPA,846747,Ankita,,Haight Ashbury,37.774779483885126,-122.44016753732163,Private room,200,2,4,2015-10-29,2.79,1,365
6812162,1 bdrm in beautiful Victorian home,35662871,Julie,,Haight Ashbury,37.76763218706682,-122.45009111892888,Private room,225,2,2,2015-10-14,1.33,1,128
226594,Amazing Cole Valley/Haight Flat,1191853,Steve,,Haight Ashbury,37.76806298315668,-122.4507691870893,Private room,120,1,16,2015-08-10,0.32,2,358
749990,Remodeled Beauty in Haight Ashbury,2475480,Arthur,,Haight Ashbury,37.773035191647274,-122.43834961661284,Entire home/apt,225,1,67,2015-10-29,1.85,4,326
455074,Beautiful Haight/Ashbury Victorian,2261681,David,,Haight Ashbury,37.76963939915844,-122.45138485377869,Entire home/apt,375,2,31,2015-10-13,0.75,1,354
3731481,"Big apt, amazing views, huge deck!",2458666,Alex,,Haight Ashbury,37.76887474323736,-122.45232510701253,Entire home/apt,500,2,4,2015-09-18,0.27,1,346
5685743,Edwardian 3BR/3BA Apartment,13697375,Peter,,Haight Ashbury,37.7659645955967,-122.44831028776429,Entire home/apt,465,2,3,2015-09-15,1.15,1,0
1206261,In the Heart of Haight/Ashbury # 6,4677165,Ashirvadam,,Haight Ashbury,37.771069491329825,-122.44874356882352,Private room,99,1,71,2015-10-27,2.46,6,365
6503753,Sunny and spacious modern Victorian,3770764,Cara,,Haight Ashbury,37.76380830068678,-122.44959660752886,Entire home/apt,1950,1,3,2015-08-30,0.66,1,139
1206233,In the Heart of Haight/Ashbury # 5,4677165,Ashirvadam,,Haight Ashbury,37.771676250600294,-122.44914565142433,Private room,79,1,133,2015-10-24,4.67,6,354
1633881,Exclusive Loft in Victorian House,484257,Jean-Michel,,Haight Ashbury,37.7706722350348,-122.45181645782827,Entire home/apt,300,4,7,2015-10-18,0.27,2,251
1961535,Cole Retreat 1 BR,38836,Bernat,,Haight Ashbury,37.76405361857794,-122.45053220902555,Entire home/apt,171,3,23,2015-10-19,1.01,28,251
1990396,On top of the world!,10264462,Matthew,,Haight Ashbury,37.766130965755345,-122.4428178799461,Entire home/apt,191,3,13,2015-10-18,1.34,1,340
749744,Unique Cole Valley Garden Retreat ,3940564,Camille,,Haight Ashbury,37.76738589580288,-122.44930375945344,Entire home/apt,365,2,69,2015-10-25,2.02,2,350
2289801,Spacious room in a classy Victorian,4422662,Siri,,Haight Ashbury,37.77653059265348,-122.43968042231495,Private room,172,1,12,2015-09-04,2.12,1,362
3240016,Great Duboce Park Garden Apartment,13973946,Sandra,,Haight Ashbury,37.769472418750276,-122.43770415302525,Entire home/apt,264,1,127,2015-11-01,7.70,2,341
2026910,Sweet Edwardian NOPA 3Bd w/Views,7096906,,,Haight Ashbury,37.77399814795163,-122.45309111208128,Entire home/apt,500,29,66,2015-10-03,3.09,1,79
8842631,"Spacious, Affordable Private Room",27896007,Aaron,,Haight Ashbury,37.77037724396332,-122.44581755767165,Private room,120,1,0,,,1,352
